n_factors,lr,weight_decay,epochs,beta,train_mse,test_mse
5,0.0001,0.001,300,4.0,0.9843532510869304,1.1329527113144224
5,0.0001,0.0,200,0.5,0.981935492074752,1.1330485430562953
5,0.0001,0.001,200,0.3,0.9820208959585003,1.1330943538799352
5,0.0001,0.0001,200,0.5,0.9819991512261927,1.133102063973143
8,0.0001,0.001,200,0.5,0.9921768333752798,1.13323477067925
3,0.0001,0.0,300,1.0,0.9861628869801923,1.1332378653265307
3,0.0001,0.0001,300,1.0,0.9862244798781835,1.1332884758474875
9,0.0005,0.001,50,3.0,0.9882303165436616,1.133490991399196
5,0.0001,0.001,200,0.5,0.982604028317283,1.133596188343014
4,0.0001,0.0,300,1.0,0.9937695530129418,1.1336026711955252
4,0.0001,0.0001,300,1.0,0.9938024329340943,1.1336334597783373
9,0.0001,0.0,300,4.0,0.9885125310057321,1.133812814563177
8,0.001,0.0,50,5.0,0.9921986089361886,1.1338284282973043
3,0.0001,0.001,300,1.0,0.9869025945832514,1.133844739194416
9,0.0001,0.0001,300,4.0,0.9885786792903719,1.1338786756836021
8,0.001,0.0001,50,5.0,0.9922583084334616,1.133902761274022
5,0.0001,0.0,200,0.8,0.9829428733088647,1.1339243174313727
4,0.0001,0.001,300,1.0,0.9941195656082834,1.1339273486630783
5,0.0001,0.0001,200,0.8,0.9830053329326272,1.1339740402341956
8,0.0005,0.0,200,5.0,0.9898142174443684,1.1340388418772216
8,0.0005,0.0001,200,5.0,0.9899148747924135,1.1341463942709964
5,0.0005,0.0,50,3.0,0.9852548001014724,1.1342302347813555
8,0.0005,0.0,100,5.0,0.9924593517532005,1.1342569601949726
5,0.0005,0.0001,50,3.0,0.9853313329913052,1.1342950851847966
8,0.0005,0.0001,100,5.0,0.9925234869402993,1.1343351087318585
4,0.0005,0.0,100,4.0,0.9915096909955246,1.134378485711777
9,0.0001,0.001,300,4.0,0.9891363092432539,1.1344244574954307
5,0.0001,0.001,200,0.8,0.9835991449153079,1.1344444665918902
4,0.0005,0.0001,100,4.0,0.991572492639937,1.1344470557747866
5,0.0001,0.0,200,1.0,0.9836745168122999,1.1345274351116283
4,0.001,0.0,50,4.0,0.9914632891940552,1.1345446887592845
8,0.001,0.001,50,5.0,0.9928018031015909,1.1345699277823567
5,0.0001,0.0001,200,1.0,0.9837368535487653,1.134576802737972
4,0.001,0.0001,50,4.0,0.9915181470403396,1.134604075004648
8,0.001,0.0,100,5.0,0.9906850150981388,1.1346416382159474
8,0.001,0.0001,100,5.0,0.9907679324081934,1.1347364491858825
8,0.0001,0.0,200,0.8,0.993752842328565,1.1347602693775776
3,0.001,0.0,50,5.0,0.9917695708729977,1.1347693783056219
3,0.001,0.0001,50,5.0,0.9918058881878409,1.1348065330919195
8,0.0001,0.0001,200,0.8,0.993826611966613,1.1348316332305999
3,0.0005,0.0,100,5.0,0.9915808735541957,1.1348773652521618
5,0.0005,0.001,50,3.0,0.9860100531264256,1.1348852336623172
3,0.0005,0.0001,100,5.0,0.9916256350692634,1.1349203153978893
8,0.0005,0.001,100,5.0,0.9931101798432305,1.1350449267987346
5,0.0001,0.001,200,1.0,0.9843349541974911,1.1350582707424604
8,0.0005,0.001,200,5.0,0.990765478748687,1.135058704649768
4,0.0005,0.001,100,4.0,0.9921813102029298,1.1351185706123754
4,0.001,0.001,50,4.0,0.9920382462724016,1.1351758622576964
3,0.001,0.001,50,5.0,0.9921597119660805,1.1351779716192212
8,0.0005,0.0,50,2.0,0.9947481035688658,1.1352959054290004
3,0.0005,0.001,100,5.0,0.9920665535871652,1.1353555436629488
8,0.0005,0.0001,50,2.0,0.9948079686379986,1.1353584528475171
8,0.0001,0.001,200,0.8,0.9945136697693233,1.1354655776634592
8,0.001,0.001,100,5.0,0.9914764168613549,1.1355479091003202
8,0.0001,0.0,300,3.0,0.9949696299471631,1.1356454182648235
8,0.0001,0.0001,300,3.0,0.9950287306408229,1.1357098432649786
7,0.0001,0.0,300,3.0,0.9835761609331893,1.1357854123903401
8,0.0005,0.001,50,2.0,0.9953622649036371,1.1359216590658276
7,0.0001,0.0001,300,3.0,0.9837225767440774,1.135930890208024
6,0.0001,0.0,200,2.0,0.9957697382575864,1.1360631853214491
6,0.0001,0.0001,200,2.0,0.9958358852787074,1.1361262955673603
8,0.0001,0.0,200,1.0,0.9952296914566855,1.1361713075844668
8,0.0001,0.0001,200,1.0,0.9952914000808956,1.136229086523401
8,0.0001,0.001,300,3.0,0.9955717849778839,1.1363041719148996
6,0.0005,0.0,50,3.0,0.9956146661233497,1.1363964522778651
5,0.0001,0.0,300,5.0,0.9885739664500679,1.1364543614857914
6,0.0005,0.0001,50,3.0,0.9956756273541144,1.1364551874445523
5,0.0001,0.0001,300,5.0,0.9886411074608272,1.136516694543661
6,0.0001,0.001,200,2.0,0.9964328628038749,1.1367002341465833
7,0.0005,0.0,50,2.0,0.9839405044564837,1.1367220322873937
8,0.0001,0.001,200,1.0,0.9959000059626566,1.1367944197839739
7,0.0005,0.0001,50,2.0,0.9840437414062279,1.136821617925604
7,0.0001,0.0,200,0.3,0.9802748361784885,1.136894279639115
7,0.0001,0.0001,200,0.3,0.9803402761720967,1.1369542001660116
6,0.0005,0.001,50,3.0,0.9962335202280684,1.1369983299215476
5,0.0001,0.001,300,5.0,0.9892382484960451,1.137070301133461
7,0.0001,0.001,300,3.0,0.9850379328665055,1.1372267592083225
6,0.0001,0.0,300,4.0,0.99615458072752,1.1373279184322032
6,0.0001,0.0001,300,4.0,0.9962239867470717,1.1373956809159749
7,0.0001,0.001,200,0.3,0.9809835630556878,1.1375380250233513
9,0.0001,0.0,200,3.0,0.9923762762555989,1.137577024720184
9,0.0005,0.0,50,4.0,0.9924541078931203,1.137629992801247
9,0.0001,0.0001,200,3.0,0.9924372187908413,1.137635776312109
9,0.0005,0.0001,50,4.0,0.9925069422659794,1.137685098394705
9,0.0001,0.0,300,5.0,0.9923706642793252,1.137716000437118
7,0.0001,0.0,200,0.5,0.9813685524861679,1.13773465678181
9,0.0001,0.0001,300,5.0,0.9924222303854254,1.137766274478681
7,0.0005,0.001,50,2.0,0.985011895179404,1.1377667763497643
5,0.0005,0.0,50,4.0,0.989444634661485,1.1377724616345164
7,0.0001,0.0001,200,0.5,0.9814380536255741,1.137797777672932
5,0.0005,0.0001,50,4.0,0.9895059041126392,1.1378290658750267
6,0.0001,0.001,300,4.0,0.9968287654485016,1.137984065880291
9,0.0005,0.001,50,4.0,0.9929152979789556,1.1380671960091948
9,0.0001,0.001,200,3.0,0.9929492527403572,1.138124492941922
9,0.0001,0.001,300,5.0,0.9928514078558531,1.138169679692992
5,0.0001,0.0,200,2.0,0.9883472806462922,1.138303561701497
5,0.0001,0.0001,200,2.0,0.9883990633858266,1.1383466243029399
5,0.0005,0.001,50,4.0,0.9900637411453289,1.1383503170582976
7,0.0001,0.001,200,0.5,0.9821118980632686,1.1384106469556148
8,0.0005,0.0,50,3.0,0.9979469608319276,1.1385671140503932
8,0.0005,0.0001,50,3.0,0.9979962128611459,1.138624760161644
8,0.0001,0.0,300,4.0,0.9976437995288236,1.138647655333307
8,0.0001,0.0001,300,4.0,0.9976919755637235,1.1387013703147235
5,0.0001,0.001,200,2.0,0.9888894747315332,1.1387482519303513
4,0.001,0.0,50,5.0,0.9952483012279832,1.138961002031285
4,0.001,0.0001,50,5.0,0.9952891202513162,1.1389986690216296
8,0.0005,0.001,50,3.0,0.9984407181855107,1.1391292722368322
8,0.0001,0.001,300,4.0,0.9981491820943905,1.1392015408464617
4,0.0001,0.0,300,2.0,0.9985201201870346,1.1393779675215572
4,0.001,0.001,50,5.0,0.9956816032181938,1.139381802580042
4,0.0005,0.0,100,5.0,0.9958535104049191,1.1394027062145131
4,0.0001,0.0001,300,2.0,0.998559690459416,1.1394095532075683
7,0.0001,0.0,200,0.8,0.9834402444021418,1.1394280175558265
4,0.0005,0.0001,100,5.0,0.9959002364968033,1.1394477120251663
8,0.005,0.0,50,5.0,0.9933041376198434,1.1394871498982708
7,0.0001,0.0001,200,0.8,0.9835161265188701,1.1394985540097349
8,0.005,0.0001,50,5.0,0.9935330133637541,1.139690743069141
4,0.0001,0.001,300,2.0,0.9989405560770821,1.1397531584298102
4,0.0005,0.001,100,5.0,0.9963484924527835,1.1398890500229788
7,0.0001,0.001,200,0.8,0.9842559780769833,1.1401756053891037
9,0.0005,0.0,50,5.0,0.9950596266439087,1.140309740808145
9,0.0005,0.0001,50,5.0,0.9951004860642066,1.1403529951775389
9,0.0005,0.001,50,5.0,0.9954132305343527,1.1406367284521257
5,0.0005,0.0,50,5.0,0.9929457655340604,1.140675965945762
5,0.0005,0.0001,50,5.0,0.9929880406670751,1.1407152686984925
7,0.0001,0.0,200,1.0,0.985065235440694,1.1407870346823108
7,0.0001,0.0001,200,1.0,0.9851482019529614,1.140864911748098
6,0.0005,0.0,50,4.0,1.0003170670567558,1.1408651108859564
6,0.0001,0.0,300,5.0,0.9999793420429283,1.1409051106962655
6,0.0005,0.0001,50,4.0,1.0003644814338963,1.1409123616494359
8,0.0001,0.0,300,5.0,0.999613040664491,1.1409186241598495
6,0.0001,0.0001,300,5.0,1.0000213381293017,1.140947992491912
8,0.0001,0.0001,300,5.0,0.9996581988624283,1.1409712958473561
8,0.0005,0.0,50,4.0,1.0000214884938383,1.1409754916266588
4,0.0005,0.0,50,0.3,1.000895373425364,1.1409840585220805
4,0.0005,0.0001,50,0.3,1.0009106701166217,1.1409978941997352
3,0.0001,0.0,300,2.0,0.995850615871157,1.1410052261891712
8,0.0005,0.0001,50,4.0,1.0000589202373877,1.14101809209087
8,0.0001,0.0,200,2.0,1.0003496055672108,1.1410382844362303
5,0.0005,0.001,50,5.0,0.9933676963923103,1.1410645150594312
3,0.0001,0.0001,300,2.0,0.995916981410601,1.1410652789619564
5,0.0001,0.0,200,3.0,0.9919734641629069,1.1410782332761835
8,0.0001,0.0001,200,2.0,1.0003932542183513,1.141080571462166
5,0.0001,0.0001,200,3.0,0.9920338809492756,1.1411288483610078
4,0.0005,0.001,50,0.3,1.0011186270210521,1.141171667463659
6,0.0001,0.001,300,5.0,1.0003999105786585,1.1413287371924323
6,0.0005,0.001,50,4.0,1.0007890701789388,1.1413382953656863
8,0.0005,0.001,50,4.0,1.0004218019456725,1.1414139659336442
8,0.0001,0.001,300,5.0,1.000080165714833,1.1414630736865181
8,0.0001,0.001,200,2.0,1.0008156064331377,1.1414894147224004
4,0.0005,0.0,50,0.5,1.0012902342152634,1.1414986272112506
4,0.0005,0.0001,50,0.5,1.0013089066070502,1.1415121822131835
5,0.0001,0.001,200,3.0,0.9925736281751874,1.1415943391463776
9,0.0001,0.0,200,4.0,0.9965380418367624,1.1416128145684117
8,0.005,0.001,50,5.0,0.9956041604338285,1.1416132034306985
7,0.0001,0.001,200,1.0,0.9859703743637234,1.141619762681609
3,0.0001,0.001,300,2.0,0.9965666595771073,1.141643700575869
9,0.0001,0.0001,200,4.0,0.9965755262410462,1.1416503935430518
9,0.0001,0.0,100,0.3,0.9956805305900859,1.1416613492838144
4,0.0005,0.001,50,0.5,1.0015391757862215,1.1416841317633066
9,0.0001,0.0001,100,0.3,0.9957089247896632,1.1416913740078547
6,0.0001,0.0,200,3.0,1.0017834741841518,1.1417445410244171
6,0.0001,0.0001,200,3.0,1.001833024850236,1.1417922986674285
9,0.0001,0.001,200,4.0,0.9968873808618556,1.141954220020816
9,0.0001,0.001,100,0.3,0.9959711180568633,1.1419719079177033
9,0.0001,0.0,100,0.5,0.9962674580813587,1.1421774378355942
9,0.0001,0.0001,100,0.5,0.9963055032877477,1.1422185454429117
6,0.0001,0.001,200,3.0,1.0022981487444025,1.1422446649718532
4,0.0005,0.0,50,0.8,1.0019350623665404,1.1422898669220065
4,0.0005,0.0001,50,0.8,1.0019550755524649,1.1423055792253258
4,0.0005,0.001,50,0.8,1.002159247423603,1.142477401708611
9,0.0001,0.001,100,0.5,0.9966741914729979,1.14261338897798
8,0.0005,0.0,50,5.0,1.0015637169589693,1.1427702194071594
8,0.0005,0.0001,50,5.0,1.0015991241144788,1.1428108885897033
4,0.0005,0.0,50,1.0,1.002346304682349,1.1428111554513203
4,0.0005,0.0001,50,1.0,1.0023696505531037,1.142832304193399
4,0.0005,0.001,50,1.0,1.0025952059453183,1.1430366593679433
7,0.0001,0.0,300,4.0,0.9914220556888598,1.1430412003111063
7,0.0001,0.0001,300,4.0,0.9915083920202817,1.143124752217074
8,0.0005,0.001,50,5.0,1.0019426562865343,1.1432106080580284
9,0.0001,0.0,100,0.8,0.9974866796096882,1.1432902858028535
9,0.0001,0.0001,100,0.8,0.9975271542255089,1.1433334188349882
7,0.0005,0.0,50,3.0,0.9911006272372969,1.1435909985870436
6,0.0005,0.0,50,5.0,1.0031757684512472,1.1436313370738442
6,0.0005,0.0001,50,5.0,1.0032073178042764,1.1436633449795213
7,0.0005,0.0001,50,3.0,0.9911948608344854,1.1436880733832822
9,0.0001,0.001,100,0.8,0.9978779350424546,1.1437040696879333
8,0.0001,0.0,200,3.0,1.0030357915519093,1.143728804881653
8,0.0001,0.0001,200,3.0,1.0030737355517017,1.1437703579324903
9,0.0001,0.0,200,5.0,0.9986574400496959,1.143809666438667
5,0.0001,0.0,200,4.0,0.9952869283867622,1.1438193480848895
9,0.0001,0.0,100,1.0,0.9981151466727798,1.1438294766521913
9,0.0001,0.0001,200,5.0,0.9986901012344146,1.1438411936703534
5,0.0001,0.0001,200,4.0,0.9953337627025569,1.1438612439015
9,0.0001,0.0001,100,1.0,0.9981530284908607,1.1438670307484538
7,0.0001,0.001,300,4.0,0.9922887934433636,1.1438795855050874
6,0.0005,0.001,50,5.0,1.0034900825822717,1.1439463826361183
9,0.0001,0.001,200,5.0,0.9989578381838516,1.1440860879573815
8,0.0001,0.001,200,3.0,1.0034269191500806,1.1441610572166248
9,0.0001,0.001,100,1.0,0.9984929670952805,1.1441918088627494
5,0.0001,0.001,200,4.0,0.995787468140372,1.1442740398315832
7,0.0005,0.001,50,3.0,0.9920508581864731,1.1445699995728922
4,0.0001,0.0,300,3.0,1.0031108809156934,1.1447354834917862
4,0.0001,0.0001,300,3.0,1.0031404629823704,1.14475954761312
3,0.0005,0.0,50,0.3,0.9993731480117792,1.1448154199193954
3,0.0005,0.0001,50,0.3,0.9993866511619517,1.1448345592693974
4,0.0001,0.001,300,3.0,1.00341777240896,1.1449857833417343
3,0.0005,0.001,50,0.3,0.9995911104530438,1.1451002193135
3,0.0005,0.0,50,0.5,1.0000595802315986,1.1453729549339073
3,0.0005,0.0001,50,0.5,1.0000763033879159,1.1453985946712497
6,0.0001,0.0,200,4.0,1.0056297839777946,1.1454350517594132
6,0.0001,0.0001,200,4.0,1.0056695233477027,1.1454743967461691
3,0.0005,0.001,50,0.5,1.0003226302250627,1.1456957686927458
8,0.0001,0.0,200,4.0,1.0047679996521117,1.1457429138971178
8,0.0001,0.0001,200,4.0,1.0047979997135013,1.1457751673132108
6,0.0001,0.001,200,4.0,1.0060207292427386,1.1458235460833497
4,0.0005,0.0,50,2.0,1.0048747476987772,1.1459666243383082
4,0.0005,0.0001,50,2.0,1.0049001248037768,1.1459835424010056
8,0.0001,0.001,200,4.0,1.0050931111162724,1.146087944500325
5,0.0001,0.0,200,5.0,0.9981445221090857,1.1461441077239642
5,0.0001,0.0001,200,5.0,0.9981783808338698,1.1461746968515567
4,0.0005,0.001,50,2.0,1.0051766406601217,1.1462195988993416
3,0.0005,0.0,50,0.8,1.0013461764582523,1.1464167737737774
3,0.0005,0.0001,50,0.8,1.001380806792537,1.146447906104868
5,0.0001,0.001,200,5.0,0.9984839163108025,1.1464485842068117
3,0.0005,0.001,50,0.8,1.0017457844260382,1.1467818849296225
9,0.0001,0.0,100,2.0,1.001615890251169,1.1468945110459718
9,0.0001,0.0001,100,2.0,1.001658040061318,1.1469364850107504
3,0.0005,0.0,50,1.0,1.0023297400363402,1.1471858480307482
3,0.0005,0.0001,50,1.0,1.002364487434711,1.147216136064229
8,0.0001,0.0,200,5.0,1.0060732814822078,1.14725886566902
8,0.0001,0.0001,200,5.0,1.0061016097191755,1.1472903788564932
9,0.0001,0.001,100,2.0,1.0020500456465995,1.1473137120986598
3,0.0005,0.001,50,1.0,1.0027137060679814,1.147511895678766
8,0.0001,0.001,200,5.0,1.006379812334722,1.1476059622251342
3,0.0001,0.0,300,3.0,1.0041155239203068,1.147629824273913
3,0.0001,0.0001,300,3.0,1.0041605668023852,1.147677540942208
6,0.0001,0.0,200,5.0,1.0079418629371768,1.1477075252002973
6,0.0001,0.0001,200,5.0,1.0079662494540194,1.1477327026602147
7,0.0001,0.0,300,5.0,0.9962021206235894,1.147804854197802
7,0.0001,0.0001,300,5.0,0.996277163347675,1.1478777601917727
6,0.0001,0.001,200,5.0,1.0081893198039444,1.1479608635977916
4,0.0001,0.0,300,4.0,1.0059659398844403,1.147998011133444
4,0.0001,0.0001,300,4.0,1.0059966249844408,1.1480313604127625
3,0.0001,0.001,300,3.0,1.0045891929782083,1.1481104479711566
7,0.0001,0.0,200,2.0,0.9933856169316432,1.1481852896209188
7,0.0001,0.0001,200,2.0,0.9934676553777798,1.1482624978405975
4,0.0001,0.001,300,4.0,1.0063063695493295,1.1483693560715549
7,0.0001,0.001,300,5.0,0.9969602429625734,1.1485441823583402
7,0.0005,0.0,50,4.0,0.996645040808251,1.1488054940783556
7,0.0005,0.0001,50,4.0,0.9967081264370419,1.148869009012033
7,0.0001,0.001,200,2.0,0.9942349144572665,1.1489799580946873
4,0.0005,0.0,50,3.0,1.0076483680680612,1.149248675451755
4,0.0005,0.0001,50,3.0,1.0076710845565817,1.1492652275113848
4,0.0005,0.001,50,3.0,1.0078808273206996,1.1494218572678545
7,0.0005,0.001,50,4.0,0.9972868707792144,1.1494521560815245
4,0.0001,0.0,200,0.3,1.009943451797219,1.1495802852871153
4,0.0001,0.0001,200,0.3,1.0099604466234944,1.149595082281055
4,0.0001,0.001,200,0.3,1.010148631370881,1.149750819448229
9,0.0001,0.0,100,3.0,1.004853447289033,1.1499463055868517
9,0.0001,0.0001,100,3.0,1.0048799220602278,1.1499726603278873
4,0.0001,0.0,200,0.5,1.0102978422477367,1.1500640588930764
4,0.0001,0.0001,200,0.5,1.0103149696479246,1.150076932351187
6,0.0001,0.0,100,0.3,1.0104445531885184,1.1501474467884767
6,0.0001,0.0001,100,0.3,1.0104570152349757,1.1501532299878012
9,0.0001,0.001,100,3.0,1.0051010591594596,1.1501845968146818
4,0.0001,0.001,200,0.5,1.0105067709563986,1.1502225678050977
6,0.0001,0.001,100,0.3,1.0105879676105547,1.1502286452180215
6,0.0001,0.0,100,0.5,1.0106827981119064,1.150252859407677
6,0.0001,0.0001,100,0.5,1.0106959470781132,1.1502594158744839
6,0.0001,0.001,100,0.5,1.010832073788885,1.150340586079498
6,0.0001,0.0,100,0.8,1.0111394970534777,1.1504940707438183
6,0.0001,0.0001,100,0.8,1.0111566564424235,1.1505044439826004
6,0.0001,0.001,100,0.8,1.0113343139400188,1.150617454950454
4,0.0001,0.0,300,5.0,1.0082039288773224,1.150666876265506
4,0.0001,0.0001,300,5.0,1.008230408046251,1.1506915823429646
6,0.0001,0.0,100,1.0,1.0115885479986189,1.1507344025356618
6,0.0001,0.0001,100,1.0,1.011612296738363,1.150749518272005
4,0.0001,0.0,200,0.8,1.0108530011979169,1.1507810213597478
4,0.0001,0.0001,200,0.8,1.010869657537545,1.1507942236594373
8,0.0001,0.0,100,0.3,1.0100391243000308,1.1508897015464392
6,0.0001,0.001,100,1.0,1.0118375582919263,1.1509089841550235
8,0.0001,0.0001,100,0.3,1.0100611916225648,1.1509121176406867
4,0.0001,0.001,300,5.0,1.0084896955368967,1.1509321259038556
4,0.0001,0.001,200,0.8,1.0110384217806996,1.1509324437178465
8,0.0001,0.001,100,0.3,1.0103005596949035,1.15115512355215
4,0.0001,0.0,200,1.0,1.0112052377767276,1.1512300215062754
4,0.0001,0.0001,200,1.0,1.0112225443211134,1.1512461612246248
8,0.0001,0.0,100,0.5,1.0104310889565944,1.1513114250216065
8,0.0001,0.0001,100,0.5,1.0104561170064421,1.1513354664201318
4,0.0005,0.0,50,4.0,1.0095020594224953,1.151372794043642
4,0.0005,0.0001,50,4.0,1.0095237348660533,1.1513957628098224
4,0.0001,0.001,200,1.0,1.0113985122635805,1.1514059195326671
8,0.0001,0.001,100,0.5,1.0107136589484316,1.15157483060482
3,0.0005,0.0,50,2.0,1.0077869583021055,1.1516039554996622
3,0.0005,0.0001,50,2.0,1.0078144702197112,1.1516338878150987
4,0.0005,0.001,50,4.0,1.0097552803544891,1.1516383747968908
3,0.0001,0.0,300,4.0,1.0089753941817592,1.1517380810088147
3,0.0001,0.0001,300,4.0,1.0090044871940025,1.1517703431455684
9,0.0001,0.0,100,4.0,1.00685911509676,1.1518352497629067
9,0.0001,0.0001,100,4.0,1.0068765637044148,1.1518521456781607
3,0.0005,0.001,50,2.0,1.0080957601468377,1.1519142821526986
9,0.0001,0.001,100,4.0,1.0070180133377087,1.151977812648856
3,0.0001,0.001,300,4.0,1.0092843407319527,1.152074445430074
8,0.0001,0.0,100,0.8,1.0112716532526167,1.1521797140496535
8,0.0001,0.0001,100,0.8,1.0112989803376193,1.1522043688180486
8,0.0001,0.001,100,0.8,1.0115530909794448,1.1524179253666447
7,0.0005,0.0,50,5.0,1.0003186944054503,1.1525328215651158
7,0.0005,0.0001,50,5.0,1.0003763358696673,1.1525902335485905
6,0.0001,0.0,100,2.0,1.0140909771826982,1.1526347650182467
9,0.0001,0.0,100,5.0,1.0076145629532058,1.152656978320717
6,0.0001,0.0001,100,2.0,1.0141162577014537,1.152657912354259
9,0.0001,0.0001,100,5.0,1.0076306209151713,1.1526723585702454
8,0.0001,0.0,100,1.0,1.0118435190394635,1.1527802133661211
9,0.0001,0.001,100,5.0,1.007759571498539,1.1527803060048594
8,0.0001,0.0001,100,1.0,1.0118661320869118,1.1527997302316992
6,0.0001,0.001,100,2.0,1.0143332532282887,1.1528623673962577
8,0.0001,0.001,100,1.0,1.0121004035135888,1.1530084287487972
7,0.0005,0.001,50,5.0,1.0009138549134247,1.153135915221572
4,0.0005,0.0,50,5.0,1.0111565359435761,1.1533855155962993
4,0.0005,0.0001,50,5.0,1.0111765500852345,1.153403056575695
7,0.0001,0.0,200,3.0,0.9991337902156059,1.153565783929374
4,0.0005,0.001,50,5.0,1.0113732501231696,1.1535785055301073
7,0.0001,0.0001,200,3.0,0.9992079951684723,1.1536409931827518
4,0.0001,0.0,200,2.0,1.0133115468599412,1.1539082635596534
4,0.0001,0.0001,200,2.0,1.0133334216083958,1.1539213650485338
4,0.0001,0.001,200,2.0,1.0135524381194085,1.1540850518028611
9,0.0001,0.0,50,0.3,1.008594661763375,1.1541754813751872
9,0.0001,0.0001,50,0.3,1.0086072969125415,1.154188873008527
9,0.0001,0.001,50,0.3,1.0087161776286677,1.154302945727728
7,0.0001,0.001,200,3.0,0.9998776970391119,1.1543149923909009
9,0.0001,0.0,50,0.5,1.00880182688011,1.1543564703925975
9,0.0001,0.0001,50,0.5,1.0088193397532825,1.1543753589241805
3,0.0001,0.0,300,5.0,1.0121547708472425,1.154389871171653
3,0.0001,0.0001,300,5.0,1.0121731786400465,1.1544140070152153
9,0.0001,0.001,50,0.5,1.0089808829766957,1.154539713631607
3,0.0001,0.001,300,5.0,1.012353871126008,1.1546480267320105
5,0.0001,0.0,100,0.3,1.005079915974516,1.1547072624394934
5,0.0001,0.0001,100,0.3,1.005094642793531,1.154718131287725
9,0.0001,0.0,50,0.8,1.009239311645201,1.1547322406939062
9,0.0001,0.0001,50,0.8,1.0092563650576396,1.1547502839031611
8,0.0001,0.0,100,2.0,1.0139093754284112,1.1547881624523082
6,0.0001,0.0,100,3.0,1.016322553189719,1.1547936197025297
8,0.0001,0.0001,100,2.0,1.0139287559241104,1.1548047660973517
6,0.0001,0.0001,100,3.0,1.0163438644460665,1.1548115924277822
5,0.0001,0.001,100,0.3,1.0052329499440418,1.154820637778884
5,0.0001,0.0,100,0.5,1.0051981002998975,1.154825639506501
5,0.0001,0.0001,100,0.5,1.005212126373374,1.1548356383426803
9,0.0001,0.001,50,0.8,1.0093974851996765,1.1548911016225507
9,0.0001,0.0,50,1.0,1.0094859481554783,1.1549225325204782
5,0.0001,0.001,100,0.5,1.0053470490122245,1.1549289425726927
9,0.0001,0.0001,50,1.0,1.0095024252070237,1.1549384507770084
8,0.0001,0.001,100,2.0,1.0141146566611432,1.1549643650970165
6,0.0001,0.001,100,3.0,1.016554324981267,1.1549940672294383
5,0.0001,0.0,100,0.8,1.005422104884629,1.1550165815949065
5,0.0001,0.0001,100,0.8,1.00543687504157,1.1550262678575727
9,0.0001,0.001,50,1.0,1.0096438424303438,1.1550605857521372
5,0.0001,0.001,100,0.8,1.0055870447652642,1.155127096854476
5,0.0001,0.0,100,1.0,1.0056701036835245,1.1552132490108478
5,0.0001,0.0001,100,1.0,1.0056869770142622,1.1552241213655459
3,0.0005,0.0,50,3.0,1.0125308600920342,1.1553323147852628
5,0.0001,0.001,100,1.0,1.0058552420718234,1.1553425877864854
3,0.0005,0.0001,50,3.0,1.012554944806452,1.155365100020214
3,0.0005,0.001,50,3.0,1.0127831663813225,1.155647214994001
8,0.0001,0.0,100,3.0,1.0150614702931444,1.1558852436425269
8,0.0001,0.0001,100,3.0,1.0150807175597443,1.1559063112214567
8,0.0001,0.001,100,3.0,1.0152645223976484,1.1561104021200053
9,0.0001,0.0,50,2.0,1.0110170821912323,1.1562135903128157
9,0.0001,0.0001,50,2.0,1.0110403285875167,1.1562357633053104
6,0.0001,0.0,100,4.0,1.0179002664216483,1.1563030543858972
5,0.0001,0.0,100,2.0,1.007202681557742,1.1563175305310573
6,0.0001,0.0001,100,4.0,1.0179179336713509,1.1563188756138265
5,0.0001,0.0001,100,2.0,1.007218564510438,1.1563303428862628
9,0.0001,0.001,50,2.0,1.011234978798356,1.156413479111467
5,0.0001,0.001,100,2.0,1.00737029895911,1.1564469204700267
6,0.0001,0.001,100,4.0,1.0180791505627154,1.1564679171914256
4,0.0001,0.0,200,3.0,1.0156774486679243,1.1566855602579162
4,0.0001,0.0001,200,3.0,1.0156951694573977,1.1566986502992402
4,0.0001,0.001,200,3.0,1.0158616451486313,1.156818692697328
3,0.0001,0.0,200,0.3,1.0116257603734335,1.156906440848561
3,0.0001,0.0001,200,0.3,1.0116370098228495,1.156922359471446
8,0.0001,0.0,100,4.0,1.0159605383147075,1.156941409017271
8,0.0001,0.0001,100,4.0,1.0159748951487204,1.156955900929813
8,0.0001,0.001,100,4.0,1.0161220538259879,1.157105520171961
3,0.0001,0.001,200,0.3,1.0118072537291127,1.1571276598279878
5,0.0001,0.0,100,3.0,1.008535140014283,1.1572519668823202
5,0.0001,0.0001,100,3.0,1.0085599360720452,1.1572700707375785
3,0.0001,0.0,200,0.5,1.0122366432488916,1.1573712908745604
3,0.0001,0.0001,200,0.5,1.0122511620962673,1.1573917360569277
6,0.0001,0.0,100,5.0,1.0189825642314883,1.1574144368277894
6,0.0001,0.0001,100,5.0,1.018993902864628,1.1574253525459786
5,0.0001,0.001,100,3.0,1.008771751467297,1.157432909842068
6,0.0001,0.001,100,5.0,1.019108985439449,1.1575389075001872
3,0.0001,0.001,200,0.5,1.0124582368588964,1.1576314739683204
9,0.0001,0.0,50,3.0,1.0125654417522163,1.157643070981249
9,0.0001,0.0001,50,3.0,1.0125781743744755,1.1576561416139042
8,0.0001,0.0,100,5.0,1.0165734623280072,1.1576616633774621
8,0.0001,0.0001,100,5.0,1.0165854445850224,1.157673504900048
9,0.0001,0.001,50,3.0,1.0126782313474563,1.1577426103397945
7,0.0001,0.0,200,4.0,1.003643254174,1.1577663413761208
